        0.0000  -1.529711   0.293355  -1.236356 
        3.0000  -1.511776   0.278962  -1.232814 
        6.0000  -1.524539   0.287218  -1.237321 
        9.0000  -1.503368   0.280275  -1.223093 
       12.0000  -1.476217   0.258967  -1.217250 
       15.0000  -1.490568   0.286004  -1.204564 
       18.0000  -1.498968   0.291911  -1.207057 
       21.0000  -1.462577   0.268307  -1.194270 
       24.0000  -1.456074   0.265689  -1.190385 
       27.0000  -1.473529   0.295225  -1.178304 
       30.0000  -1.476037   0.304848  -1.171189 
       33.0000  -1.461809   0.290359  -1.171450 
       36.0000  -1.470900   0.304346  -1.166554 
       39.0000  -1.470923   0.299330  -1.171593 
       42.0000  -1.467556   0.298886  -1.168670 
       45.0000  -1.458030   0.298929  -1.159101 
       48.0000  -1.458979   0.311174  -1.147805 
       51.0000  -1.441760   0.300470  -1.141289 
       54.0000  -1.463597   0.317050  -1.146547 
       57.0000  -1.440431   0.294249  -1.146182 
       60.0000  -1.451275   0.304278  -1.146997 
       63.0000  -1.439011   0.294483  -1.144528 
       66.0000  -1.446941   0.297106  -1.149835 
       69.0000  -1.466533   0.324739  -1.141794 
       72.0000  -1.457450   0.320946  -1.136504 
       75.0000  -1.445334   0.313083  -1.132250 
       78.0000  -1.461586   0.321442  -1.140144 
       81.0000  -1.476596   0.338192  -1.138405 
       84.0000  -1.476344   0.337777  -1.138567 
       87.0000  -1.465345   0.325965  -1.139380 
       90.0000  -1.456970   0.317266  -1.139705 
       93.0000  -1.447204   0.302729  -1.144475 
       96.0000  -1.472471   0.329883  -1.142588 
       99.0000  -1.476841   0.333076  -1.143766 
      102.0000  -1.439437   0.302457  -1.136980 
      105.0000  -1.439339   0.316506  -1.122833 
      108.0000  -1.433590   0.312354  -1.121235 
      111.0000  -1.427970   0.310166  -1.117804 
      114.0000  -1.418758   0.300877  -1.117881 
      117.0000  -1.416645   0.307324  -1.109321 
      120.0000  -1.432715   0.327101  -1.105614 
      123.0000  -1.421428   0.312115  -1.109313 
      126.0000  -1.430489   0.311237  -1.119252 
      129.0000  -1.450156   0.340941  -1.109215 
      132.0000  -1.420965   0.319669  -1.101296 
      135.0000  -1.424136   0.319629  -1.104507 
      138.0000  -1.411980   0.309684  -1.102296 
      141.0000  -1.422848   0.321821  -1.101027 
      144.0000  -1.444975   0.341111  -1.103865 
      147.0000  -1.433082   0.330900  -1.102181 
      150.0000  -1.435338   0.329581  -1.105758 
      153.0000  -1.418042   0.316673  -1.101369 
      156.0000  -1.399415   0.308729  -1.090686 
      159.0000  -1.431058   0.342303  -1.088754 
      162.0000  -1.437625   0.339784  -1.097841 
      165.0000  -1.413963   0.312552  -1.101411 
      168.0000  -1.424024   0.326605  -1.097419 
      171.0000  -1.424827   0.324784  -1.100043 
      174.0000  -1.416272   0.318125  -1.098146 
      177.0000  -1.433935   0.328043  -1.105892 
      180.0000  -1.436368   0.326561  -1.109807 
      183.0000  -1.432415   0.319373  -1.113041 
      186.0000  -1.428110   0.315597  -1.112513 
      189.0000  -1.444056   0.336926  -1.107129 
      192.0000  -1.428370   0.306342  -1.122028 
      195.0000  -1.433695   0.300459  -1.133236 
      198.0000  -1.422632   0.289506  -1.133127 
      201.0000  -1.434405   0.296785  -1.137620 
      204.0000  -1.431467   0.290048  -1.141419 
      207.0000  -1.445183   0.306182  -1.139000 
      210.0000  -1.457362   0.317702  -1.139660 
      213.0000  -1.446861   0.294818  -1.152044 
      216.0000  -1.427919   0.287206  -1.140713 
      219.0000  -1.456713   0.322405  -1.134307 
      222.0000  -1.430969   0.298454  -1.132515 
      225.0000  -1.447053   0.316401  -1.130652 
      228.0000  -1.427376   0.300511  -1.126864 
      231.0000  -1.446928   0.319850  -1.127079 
      234.0000  -1.438289   0.313756  -1.124533 
      237.0000  -1.427890   0.297742  -1.130148 
      240.0000  -1.448370   0.313976  -1.134393 
      243.0000  -1.456199   0.317566  -1.138633 
      246.0000  -1.432108   0.298169  -1.133939 
      249.0000  -1.438947   0.295311  -1.143636 
      252.0000  -1.430470   0.292011  -1.138459 
      255.0000  -1.441022   0.309293  -1.131728 
      258.0000  -1.446344   0.322284  -1.124061 
      261.0000  -1.427892   0.304938  -1.122954 
      264.0000  -1.425946   0.308300  -1.117646 
      267.0000  -1.426434   0.315407  -1.111027 
      270.0000  -1.405550   0.295870  -1.109679 
      273.0000  -1.422856   0.312613  -1.110242 
      276.0000  -1.419803   0.306985  -1.112817 
      279.0000  -1.423406   0.308165  -1.115241 
      282.0000  -1.415563   0.297641  -1.117922 
      285.0000  -1.422956   0.302500  -1.120455 
      288.0000  -1.414861   0.293072  -1.121790 
      291.0000  -1.425555   0.310665  -1.114889 
      294.0000  -1.428417   0.311704  -1.116713 
      297.0000  -1.435933   0.317473  -1.118460 
      300.0000  -1.444728   0.318551  -1.126177 
      303.0000  -1.426876   0.288169  -1.138707 
      306.0000  -1.440460   0.300056  -1.140404 
      309.0000  -1.433755   0.297159  -1.136596 
      312.0000  -1.420485   0.291939  -1.128546 
      315.0000  -1.446328   0.311744  -1.134584 
      318.0000  -1.433185   0.297490  -1.135695 
      321.0000  -1.449999   0.321317  -1.128682 
      324.0000  -1.444506   0.309988  -1.134518 
      327.0000  -1.430383   0.296304  -1.134079 
      330.0000  -1.429969   0.289993  -1.139976 
      333.0000  -1.417083   0.292841  -1.124242 
      336.0000  -1.425554   0.302041  -1.123512 
      339.0000  -1.420858   0.301164  -1.119693 
      342.0000  -1.432716   0.316169  -1.116547 
      345.0000  -1.427066   0.315493  -1.111573 
      348.0000  -1.440911   0.335230  -1.105681 
      351.0000  -1.441722   0.323657  -1.118065 
      354.0000  -1.416724   0.299514  -1.117210 
      357.0000  -1.425175   0.303185  -1.121989 
      360.0000  -1.422452   0.301790  -1.120661 
      363.0000  -1.426473   0.299005  -1.127469 
      366.0000  -1.443112   0.315292  -1.127820 
      369.0000  -1.435572   0.304302  -1.131269 
      372.0000  -1.421412   0.286340  -1.135071 
      375.0000  -1.442428   0.309297  -1.133130 
      378.0000  -1.428638   0.297370  -1.131268 
      381.0000  -1.441135   0.314578  -1.126557 
      384.0000  -1.447755   0.324138  -1.123617 
      387.0000  -1.427323   0.300233  -1.127090 
      390.0000  -1.430471   0.301414  -1.129057 
      393.0000  -1.443062   0.313069  -1.129993 
      396.0000  -1.438983   0.306463  -1.132520 
      399.0000  -1.446910   0.304038  -1.142871 
      402.0000  -1.428830   0.285167  -1.143664 
      405.0000  -1.440720   0.295570  -1.145150 
      408.0000  -1.456357   0.314436  -1.141921 
      411.0000  -1.438254   0.304711  -1.133543 
      414.0000  -1.427944   0.297259  -1.130684 
      417.0000  -1.448263   0.320362  -1.127901 
      420.0000  -1.444612   0.313985  -1.130627 
      423.0000  -1.434841   0.312523  -1.122317 
      426.0000  -1.398393   0.275571  -1.122823 
      429.0000  -1.419348   0.300486  -1.118862 
      432.0000  -1.412854   0.297925  -1.114929 
      435.0000  -1.435358   0.323818  -1.111540 
      438.0000  -1.417496   0.304667  -1.112829 
      441.0000  -1.421977   0.308986  -1.112991 
      444.0000  -1.425011   0.311528  -1.113483 
      447.0000  -1.421866   0.307614  -1.114252 
      450.0000  -1.428622   0.318792  -1.109830 
      453.0000  -1.424170   0.313070  -1.111100 
      456.0000  -1.426854   0.322458  -1.104396 
      459.0000  -1.424033   0.322250  -1.101783 
      462.0000  -1.417558   0.328223  -1.089335 
      465.0000  -1.420320   0.327840  -1.092481 
      468.0000  -1.423521   0.329430  -1.094091 
      471.0000  -1.405349   0.312550  -1.092800 
      474.0000  -1.408535   0.316461  -1.092074 
      477.0000  -1.403114   0.326775  -1.076339 
      480.0000  -1.438497   0.354295  -1.084202 
      483.0000  -1.427596   0.336189  -1.091408 
      486.0000  -1.430765   0.344320  -1.086445 
      489.0000  -1.410524   0.325147  -1.085376 
      492.0000  -1.398736   0.315505  -1.083231 
      495.0000  -1.422141   0.336724  -1.085417 
      498.0000  -1.401484   0.310346  -1.091138 
      501.0000  -1.406025   0.311000  -1.095025 
      504.0000  -1.418008   0.322831  -1.095177 
      507.0000  -1.425216   0.318349  -1.106867 
      510.0000  -1.440639   0.328030  -1.112608 
      513.0000  -1.445865   0.321241  -1.124624 
      516.0000  -1.452725   0.319357  -1.133368 
      519.0000  -1.446595   0.309677  -1.136919 
      522.0000  -1.439217   0.304940  -1.134277 
      525.0000  -1.442032   0.308481  -1.133551 
      528.0000  -1.432969   0.310633  -1.122336 
      531.0000  -1.438168   0.310451  -1.127717 
      534.0000  -1.425532   0.301709  -1.123823 
      537.0000  -1.422136   0.303603  -1.118533 
      540.0000  -1.413456   0.291212  -1.122244 
      543.0000  -1.413912   0.301554  -1.112358 
      546.0000  -1.421416   0.313265  -1.108150 
      549.0000  -1.425050   0.322155  -1.102895 
      552.0000  -1.421332   0.312386  -1.108946 
      555.0000  -1.432288   0.326736  -1.105552 
      558.0000  -1.416141   0.308771  -1.107370 
      561.0000  -1.395200   0.290067  -1.105133 
      564.0000  -1.423052   0.322897  -1.100155 
      567.0000  -1.421798   0.318770  -1.103028 
      570.0000  -1.397937   0.303914  -1.094023 
      573.0000  -1.393966   0.300553  -1.093413 
      576.0000  -1.393587   0.301401  -1.092186 
      579.0000  -1.401995   0.312711  -1.089285 
      582.0000  -1.403128   0.310902  -1.092226 
      585.0000  -1.425557   0.325580  -1.099977 
      588.0000  -1.417902   0.324140  -1.093762 
      591.0000  -1.399874   0.308207  -1.091667 
      594.0000  -1.413936   0.320343  -1.093593 
      597.0000  -1.421842   0.331066  -1.090776 
      600.0000  -1.402787   0.313441  -1.089346 
      603.0000  -1.399066   0.303663  -1.095403 
      606.0000  -1.417383   0.322273  -1.095110 
      609.0000  -1.414974   0.318983  -1.095990 
      612.0000  -1.427801   0.332375  -1.095426 
      615.0000  -1.406848   0.313512  -1.093336 
      618.0000  -1.426046   0.332765  -1.093282 
      621.0000  -1.410944   0.316265  -1.094680 
      624.0000  -1.392152   0.301880  -1.090272 
      627.0000  -1.423198   0.328318  -1.094880 
      630.0000  -1.414265   0.321533  -1.092732 
      633.0000  -1.404017   0.314574  -1.089444 
      636.0000  -1.403258   0.301316  -1.101942 
      639.0000  -1.411146   0.304757  -1.106389 
      642.0000  -1.388004   0.288755  -1.099249 
      645.0000  -1.403496   0.302768  -1.100728 
      648.0000  -1.403284   0.308493  -1.094791 
      651.0000  -1.425511   0.331889  -1.093623 
      654.0000  -1.399536   0.307443  -1.092092 
      657.0000  -1.418406   0.320477  -1.097929 
      660.0000  -1.390403   0.297671  -1.092732 
      663.0000  -1.408832   0.314307  -1.094525 
      666.0000  -1.398978   0.314420  -1.084558 
      669.0000  -1.390477   0.306353  -1.084123 
      672.0000  -1.415473   0.324568  -1.090905 
      675.0000  -1.407687   0.320516  -1.087171 
