           0  -1.439693
        1000  -1.440136
        2000  -1.440540
        3000  -1.436288
        4000  -1.435782
        5000  -1.440555
        6000  -1.447214
        7000  -1.452238
        8000  -1.432932
        9000  -1.442714
       10000  -1.432939
       11000  -1.440038
       12000  -1.432777
       13000  -1.426128
       14000  -1.422018
       15000  -1.437316
       16000  -1.429635
       17000  -1.431084
       18000  -1.430964
       19000  -1.419197
       20000  -1.419722
       21000  -1.426382
       22000  -1.413986
       23000  -1.420126
       24000  -1.427779
       25000  -1.412655
       26000  -1.418177
       27000  -1.414118
       28000  -1.427260
       29000  -1.420039
       30000  -1.419138
       31000  -1.424907
       32000  -1.425897
       33000  -1.424721
       34000  -1.422047
       35000  -1.416414
       36000  -1.427793
       37000  -1.417850
       38000  -1.423187
       39000  -1.420052
       40000  -1.427227
       41000  -1.419363
       42000  -1.431961
       43000  -1.424367
       44000  -1.423284
       45000  -1.437289
       46000  -1.431822
       47000  -1.418665
       48000  -1.423527
       49000  -1.419596
       50000  -1.432714
       51000  -1.436172
       52000  -1.424677
       53000  -1.422924
       54000  -1.431374
       55000  -1.419010
       56000  -1.428231
       57000  -1.409005
       58000  -1.425668
       59000  -1.412147
       60000  -1.410095
       61000  -1.422954
       62000  -1.421026
       63000  -1.415152
       64000  -1.427106
       65000  -1.430935
       66000  -1.426546
       67000  -1.422898
       68000  -1.417957
       69000  -1.418302
       70000  -1.419454
       71000  -1.429183
       72000  -1.415288
       73000  -1.422537
       74000  -1.425612
       75000  -1.423977
       76000  -1.417491
       77000  -1.438105
       78000  -1.437543
       79000  -1.429043
       80000  -1.440321
       81000  -1.440481
       82000  -1.433878
       83000  -1.428803
       84000  -1.438653
       85000  -1.426979
       86000  -1.434978
       87000  -1.441303
       88000  -1.427470
       89000  -1.428624
       90000  -1.443809
       91000  -1.434723
       92000  -1.439301
       93000  -1.438514
       94000  -1.429539
       95000  -1.431181
       96000  -1.441533
       97000  -1.444633
       98000  -1.433891
       99000  -1.446246
      100000  -1.433990
      101000  -1.447852
      102000  -1.427323
      103000  -1.438340
      104000  -1.444418
      105000  -1.440573
      106000  -1.448316
      107000  -1.447168
      108000  -1.451763
      109000  -1.443803
      110000  -1.435192
      111000  -1.439579
      112000  -1.427414
      113000  -1.432084
      114000  -1.437299
      115000  -1.424711
      116000  -1.446742
      117000  -1.444903
      118000  -1.438959
      119000  -1.439433
      120000  -1.439956
      121000  -1.442624
      122000  -1.451313
      123000  -1.449509
      124000  -1.445557
      125000  -1.455886
      126000  -1.450689
      127000  -1.459364
      128000  -1.438599
      129000  -1.454622
      130000  -1.453022
      131000  -1.435518
      132000  -1.440720
      133000  -1.445937
      134000  -1.456091
      135000  -1.442028
      136000  -1.442433
      137000  -1.440622
      138000  -1.440638
      139000  -1.453442
      140000  -1.445003
      141000  -1.452780
      142000  -1.438120
      143000  -1.456850
      144000  -1.452129
      145000  -1.450521
      146000  -1.462510
      147000  -1.453527
      148000  -1.451498
      149000  -1.458510
      150000  -1.450950
      151000  -1.459177
      152000  -1.454725
      153000  -1.448433
      154000  -1.457016
      155000  -1.454152
      156000  -1.463455
      157000  -1.443925
      158000  -1.456163
      159000  -1.458869
      160000  -1.451791
      161000  -1.465742
      162000  -1.471070
      163000  -1.462623
      164000  -1.455848
      165000  -1.457419
      166000  -1.457716
      167000  -1.456963
      168000  -1.467038
      169000  -1.470259
      170000  -1.454901
      171000  -1.459873
      172000  -1.463561
      173000  -1.467064
      174000  -1.457778
      175000  -1.458548
      176000  -1.459990
      177000  -1.458481
      178000  -1.472271
      179000  -1.471148
      180000  -1.459779
      181000  -1.464386
      182000  -1.448206
      183000  -1.445272
      184000  -1.451117
      185000  -1.461119
      186000  -1.460948
      187000  -1.445700
      188000  -1.459213
      189000  -1.447849
      190000  -1.449390
      191000  -1.453539
      192000  -1.444388
      193000  -1.457571
      194000  -1.463658
      195000  -1.450355
      196000  -1.453852
      197000  -1.459173
      198000  -1.453342
      199000  -1.464291
      200000  -1.454275
      201000  -1.464714
      202000  -1.458050
      203000  -1.449843
      204000  -1.462593
      205000  -1.455783
      206000  -1.452951
      207000  -1.453933
      208000  -1.457851
      209000  -1.466084
      210000  -1.451761
      211000  -1.444606
      212000  -1.452862
      213000  -1.458245
      214000  -1.454261
      215000  -1.456633
      216000  -1.456520
      217000  -1.456398
      218000  -1.450183
      219000  -1.449883
      220000  -1.459271
      221000  -1.453399
      222000  -1.452565
      223000  -1.453974
      224000  -1.450742
      225000  -1.464321
      226000  -1.451769
      227000  -1.446294
      228000  -1.461584
      229000  -1.440006
      230000  -1.455922
      231000  -1.445066
      232000  -1.460201
      233000  -1.454482
      234000  -1.468977
      235000  -1.466539
      236000  -1.460147
      237000  -1.440711
      238000  -1.458822
      239000  -1.463026
      240000  -1.447730
      241000  -1.461524
      242000  -1.456128
      243000  -1.444653
      244000  -1.454686
      245000  -1.449141
      246000  -1.452958
      247000  -1.440755
      248000  -1.461988
      249000  -1.457199
      250000  -1.444434
      251000  -1.453048
      252000  -1.449940
      253000  -1.458713
      254000  -1.452282
      255000  -1.461440
      256000  -1.465581
      257000  -1.457323
      258000  -1.459836
      259000  -1.462571
      260000  -1.448020
      261000  -1.454787
      262000  -1.464294
      263000  -1.451593
      264000  -1.467460
      265000  -1.470254
      266000  -1.467630
      267000  -1.459961
      268000  -1.460407
      269000  -1.475687
      270000  -1.468106
      271000  -1.468224
      272000  -1.462378
      273000  -1.474783
      274000  -1.472255
      275000  -1.467148
      276000  -1.454970
      277000  -1.461441
      278000  -1.470336
      279000  -1.474198
      280000  -1.473047
      281000  -1.459470
      282000  -1.474565
      283000  -1.458354
      284000  -1.452520
      285000  -1.463766
      286000  -1.470621
      287000  -1.464825
      288000  -1.458322
      289000  -1.458527
      290000  -1.449283
      291000  -1.445759
      292000  -1.449516
      293000  -1.463467
      294000  -1.462585
      295000  -1.453234
      296000  -1.468506
      297000  -1.451985
      298000  -1.462971
      299000  -1.448532
      300000  -1.453752
      301000  -1.453123
      302000  -1.471522
      303000  -1.461871
      304000  -1.451424
      305000  -1.464714
      306000  -1.453865
      307000  -1.452635
      308000  -1.455070
      309000  -1.457223
      310000  -1.458971
      311000  -1.456646
      312000  -1.455736
      313000  -1.454284
      314000  -1.464360
      315000  -1.449466
      316000  -1.461278
      317000  -1.451194
      318000  -1.446753
      319000  -1.446830
      320000  -1.449842
      321000  -1.442955
      322000  -1.462392
      323000  -1.463885
      324000  -1.458228
      325000  -1.447097
      326000  -1.449216
      327000  -1.448884
      328000  -1.449859
      329000  -1.460171
